"Symbol","EndDate","TotalRevenue","ROEC"
"000028","2019-12-31","52045764143.2100","0.1014"
"000028","2020-12-31","59649455012.0300","0.1068"
"000028","2021-12-31","68357809571.9900","0.0875"
"000028","2022-12-31","73443136988.1400","0.0946"
"000029","2000-12-31","852840937.8400","0.0509"
"000029","2001-12-31","616251371.9700","-0.4212"
"000029","2002-12-31","748052092.9800","0.0132"
"000029","2003-12-31","962383553.0400","0.0094"
"000029","2004-12-31","570541735.2000","-0.1352"
"000029","2005-12-31","852141198.2100","0.0083"
"000029","2006-12-31","990894003.7400","0.0184"
"000029","2007-12-31","845127526.4400","0.0345"
"000029","2008-12-31","706005324.4100","0.0161"
"000029","2009-12-31","750182202.4700","0.0168"
"000029","2010-12-31","1021055699.6100","0.0674"
"000029","2011-12-31","1026396104.5100","0.0750"
"000029","2012-12-31","1030148729.4700","0.0735"
"000029","2013-12-31","2116482684.9300","0.1408"
"000029","2014-12-31","2132311222.9300","0.1582"
"000029","2015-12-31","2163365575.3300","0.1421"
"000029","2016-12-31","2352023528.4300","0.1320"
"000029","2017-12-31","1345912605.0900","0.0709"
"000029","2018-12-31","2175187242.6000","0.1695"
"000029","2019-12-31","2548740319.4900","0.1609"
"000029","2020-12-31","1615009713.8800","0.0807"
"000029","2021-12-31","1320790648.4500","0.0552"
"000029","2022-12-31","634384561.4200","0.0351"
"000030","2000-12-31","739838601.5500","0.2598"
"000030","2001-12-31","514193221.5100",""
"000030","2002-12-31","6711824.1000",""
"000030","2003-12-31","77267774.9500",""
"000030","2004-12-31","142606802.2200",""
"000030","2005-12-31","81842030.7700",""
"000030","2006-12-31","",""
"000030","2007-12-31","1802714.1000",""
"000030","2008-12-31","1699473.3800",""
"000030","2009-12-31","1853970.9600",""
"000030","2010-12-31","1480358.3100",""
"000030","2011-12-31","109006.8000",""
"000030","2012-12-31","0.0000","-18.7188"
"000030","2013-12-31","5227802390.4200","0.2781"
"000030","2014-12-31","5010012325.8700","0.1493"
"000030","2015-12-31","4331513542.4900","0.1043"
"000030","2016-12-31","5856937609.1600","0.1221"
"000030","2017-12-31","7193263144.1600","0.1354"
"000030","2018-12-31","7852536417.1500","0.1299"
"000030","2019-12-31","10063808026.1500","0.1211"
"000030","2020-12-31","11113430326.4900","0.1155"
"000030","2021-12-31","12828204379.2100","0.0927"
"000030","2022-12-31","12570517605.9500","0.0552"
"000031","2000-12-31","313729722.4200","0.0287"
"000031","2001-12-31","312452689.7300","0.0783"
"000031","2002-12-31","411920837.1100","0.0807"
"000031","2003-12-31","330850906.6100","0.0885"
"000031","2004-12-31","344810566.1900","0.0954"
"000031","2005-12-31","365548141.6400","0.0976"
"000031","2006-12-31","345795027.8200","0.1345"
"000031","2007-12-31","823769797.8100","0.1846"
"000031","2008-12-31","1086846332.7800","0.0399"
"000031","2009-12-31","2013539571.1000","0.0772"
"000031","2010-12-31","2113572540.3800","0.0881"
"000031","2011-12-31","5541073483.6600","0.1106"
"000031","2012-12-31","7944889640.3600","0.0926"
"000031","2013-12-31","10178640140.5100","0.1111"
"000031","2014-12-31","9040833228.8400","0.0920"
"000031","2015-12-31","13499542724.1300","0.0921"
"000031","2016-12-31","18025191494.9900","0.1192"
"000031","2017-12-31","14042355929.0300","0.1506"
"000031","2018-12-31","14119575135.3400","0.1572"
"000031","2019-12-31","33786623201.8500","0.1316"
"000031","2020-12-31","38445284255.5600","0.0255"
"000031","2021-12-31","42614497358.9200","0.0157"
"000031","2022-12-31","39578691796.0600","-0.0446"
"000032","2000-12-31","1152602985.7700","0.1423"
"000032","2001-12-31","1691814692.1800","0.1439"
"000032","2002-12-31","1388354555.2900","0.1028"
"000032","2003-12-31","1278974800.0800","0.0829"
"000032","2004-12-31","1523542962.5800","0.0400"
"000032","2005-12-31","1476404772.0200","0.0673"
"000032","2006-12-31","1694515131.2300","0.0838"
"000032","2007-12-31","1911485236.3400","0.1236"
"000032","2008-12-31","1703088709.2600","0.1010"
"000032","2009-12-31","1246685244.7000","0.0607"
"000032","2010-12-31","1494850909.8500","0.0604"
"000032","2011-12-31","1722032885.4400","0.0537"
"000032","2012-12-31","1516874572.8900","0.1866"
"000032","2013-12-31","1625440937.1600","0.0145"
"000032","2014-12-31","3070822903.6000","0.0765"
"000032","2015-12-31","1970057505.8300","0.0330"
"000032","2016-12-31","1987304343.3900","0.0299"
"000032","2017-12-31","1721063809.2400","0.0084"
"000032","2018-12-31","1600672541.7500","0.0725"
"000032","2019-12-31","1501126101.9600","0.0994"
"000032","2020-12-31","1520804784.5000","0.1091"
"000032","2021-12-31","42703635785.5000","0.1962"
"000032","2022-12-31","51051921142.6200","0.0728"
"000033","2000-12-31","109972662.4600","-0.0281"
"000033","2001-12-31","102245799.4200","0.0123"
"000033","2002-12-31","93419737.3800","0.0151"
"000033","2003-12-31","69599970.4900","0.0034"
"000033","2004-12-31","74454943.8000","0.0014"
"000033","2005-12-31","79885371.6800","0.0067"
"000033","2006-12-31","76419872.3500","-0.3737"
"000033","2007-12-31","70394417.3500","0.0062"
"000033","2008-12-31","68640381.0500","0.0115"
"000033","2009-12-31","61957220.5900","-0.0813"
"000033","2010-12-31","71499913.2700","0.0145"
"000033","2011-12-31","72479993.6800","0.0096"
"000033","2012-12-31","67009730.0700","-0.0906"
"000033","2013-12-31","80283349.1900","0.0129"
"000033","2014-12-31","64379717.4600","-11.2553"
"000033","2015-12-31","117170530.6300",""
"000033","2016-12-31","114750425.2600","0.3445"
"000034","2000-12-31","415887077.4100","1.1872"
"000034","2001-12-31","1247674900.3800","0.1144"
"000034","2002-12-31","690556243.6800","-0.2519"
"000034","2003-12-31","959518500.0400","0.0184"
"000034","2004-12-31","369662712.7400","-5.2665"
"000034","2005-12-31","430220588.3600",""
"000034","2006-12-31","342188825.1100",""
"000034","2007-12-31","380575335.5700",""
"000034","2008-12-31","279719231.7100",""
"000034","2009-12-31","339365609.5500",""
"000034","2010-12-31","402162769.8700",""
"000034","2011-12-31","433686988.9900","0.2194"
"000034","2012-12-31","457288568.4900","0.0460"
"000034","2013-12-31","533058587.9300","0.1716"
"000034","2014-12-31","509055702.6400","0.4525"
"000034","2015-12-31","458063353.6000","0.1212"
"000034","2016-12-31","40531123500.9300","0.2839"
"000034","2017-12-31","62215950458.5600","0.2407"
"000034","2018-12-31","81858054493.2300","0.1433"
"000034","2019-12-31","86803376390.1300","0.1707"
"000034","2020-12-31","92060443406.2200","0.1375"
"000034","2021-12-31","122384875621.2300","0.0441"
"000034","2022-12-31","115880020611.9000","0.1397"
"000035","2000-12-31","866151584.4600","0.1932"
"000035","2001-12-31","1444828860.1500","0.2390"
"000035","2002-12-31","3129003072.6900","0.2851"
"000035","2003-12-31","2705999450.1600","0.1585"
"000035","2004-12-31","1727443357.8100",""
"000035","2005-12-31","80488308.3000",""
"000035","2006-12-31","25164160.2700",""
"000035","2007-12-31","10569485.6300",""
"000035","2008-12-31","8314591.2100",""
"000035","2009-12-31","5647707.5000",""
"000035","2010-12-31","5284747.0000",""
"000035","2011-12-31","5529391.9600",""
"000035","2012-12-31","95894669.0900",""
"000035","2013-12-31","40922834.9000",""
"000035","2014-12-31","550900433.2800","0.2141"
"000035","2015-12-31","825399099.4400","0.1314"
"000035","2016-12-31","980499677.8200","0.1082"
"000035","2017-12-31","1611814141.4100","0.0880"
"000035","2018-12-31","1846883070.1200","0.0701"
"000035","2019-12-31","18587094375.1000","0.1026"
"000035","2020-12-31","21867491787.9100","0.0685"
"000035","2021-12-31","20592672101.6300","0.0734"
"000035","2022-12-31","6706701979.8200","0.0113"
"000036","2000-12-31","2438798851.7900","0.1513"
"000036","2001-12-31","3164118923.0700","0.1867"
"000036","2002-12-31","3740737293.4600","0.1785"
"000036","2003-12-31","2721795339.7200","0.0400"
"000036","2004-12-31","941562142.7100","0.0227"
"000036","2005-12-31","2385083132.9000","0.0245"
"000036","2006-12-31","5361419241.9400","0.1010"
"000036","2007-12-31","8205144677.3000","-0.3462"
"000036","2008-12-31","128424846.7900","-0.2015"
"000036","2009-12-31","1919660079.7400","0.2758"
"000036","2010-12-31","1115387299.6900","0.1551"
"000036","2011-12-31","506728642.7800","0.0439"
"000036","2012-12-31","348119741.5700","0.0365"
"000036","2013-12-31","192607974.6300","0.0463"
"000036","2014-12-31","205269203.9900","0.0120"
"000036","2015-12-31","409027854.5200","0.0366"
"000036","2016-12-31","2171743816.6900","0.4034"
"000036","2017-12-31","3971747004.3800","0.3014"
"000036","2018-12-31","3334572281.0300","0.1960"
"000036","2019-12-31","3168624609.3300","0.1607"
"000036","2020-12-31","2705064944.8200","0.1348"
"000036","2021-12-31","1881927155.5900","0.0891"
"000036","2022-12-31","2343946610.9400","0.0977"
"000037","2000-12-31","889714044.9500","0.2215"
"000037","2001-12-31","1084093347.2500","0.2699"
"000037","2002-12-31","1622904974.3400","0.4242"
"000037","2003-12-31","1863937169.2300","0.3368"
"000037","2004-12-31","2432712524.2800","0.2604"
"000037","2005-12-31","3030682031.7500","0.0042"
"000037","2006-12-31","3861752394.7700","0.0332"
"000037","2007-12-31","3620124000.0000","0.0533"
"000037","2008-12-31","3156551549.9700","0.0078"
"000037","2009-12-31","1867829757.7100","0.0601"
"000037","2010-12-31","1601730465.3000","-0.0619"
"000037","2011-12-31","2415817730.3500","0.0047"
"000037","2012-12-31","1265445768.2900","-0.1302"
"000037","2013-12-31","1110427750.1400","0.0417"
"000037","2014-12-31","1234101547.8400","-0.2654"
"000037","2015-12-31","1345018210.7100","-0.8607"
"000037","2016-12-31","1574088977.8500","0.9831"
"000037","2017-12-31","2045766831.7400","0.0002"
"000037","2018-12-31","1884937109.0000","0.0061"
"000037","2019-12-31","1222577954.5300","0.0125"
"000037","2020-12-31","985253831.5800","0.0327"
"000037","2021-12-31","757175743.4100","-0.2779"
"000037","2022-12-31","694227657.2800","-0.1249"
"000038","2000-12-31","58655372.3100","0.0157"
"000038","2001-12-31","32800856.6800","0.0194"
"000038","2002-12-31","161031081.2100","0.0828"
"000038","2003-12-31","499888815.0800","0.0679"
"000038","2004-12-31","64544986.2400","-0.0528"
"000038","2005-12-31","34750832.4500","-0.5115"
"000038","2006-12-31","47687.1800",""
"000038","2007-12-31","1781578.7000",""
"000038","2008-12-31","0.0000","8.1988"
"000038","2009-12-31","110043571.9000","0.1673"
"000038","2010-12-31","301294136.4900","0.1768"
"000038","2011-12-31","99039893.8600","0.0139"
"000038","2012-12-31","206236809.3300","0.0145"
"000038","2013-12-31","168435591.2600","0.0147"
"000038","2014-12-31","213193281.9900","-0.3154"
"000038","2015-12-31","305430853.9100","0.0535"
"000038","2016-12-31","1029196295.7400","0.0913"
"000038","2017-12-31","1510366505.5100","0.0682"
"000038","2018-12-31","2591464628.9100","-0.6361"
"000038","2019-12-31","1834846120.3500","0.0460"
"000038","2020-12-31","2130243693.8300","0.0281"
"000038","2021-12-31","2259099481.2800","-0.2673"
"000039","2000-12-31","8954157292.9000","0.2293"
"000039","2001-12-31","6765506831.3700","0.2180"
"000039","2002-12-31","9078671999.9600","0.1735"
"000039","2003-12-31","13800223269.4000","0.1635"
"000039","2004-12-31","26567783802.1300","0.3488"
"000039","2005-12-31","30959310599.3300","0.3017"
"000039","2006-12-31","33167801390.3800","0.2631"
"000039","2007-12-31","48760826000.0000","0.2254"
"000039","2008-12-31","47327281000.0000","0.1038"
"000039","2009-12-31","20475507000.0000","0.0703"
"000039","2010-12-31","51768316000.0000","0.1628"
"000039","2011-12-31","64125053000.0000","0.1793"
"000039","2012-12-31","54334057000.0000","0.0883"
"000039","2013-12-31","57874411000.0000","0.1130"
"000039","2014-12-31","70070855000.0000","0.1172"
"000039","2015-12-31","58685804000.0000","0.0724"
"000039","2016-12-31","51111652000.0000","0.0197"
"000039","2017-12-31","76299930000.0000","0.0767"
"000039","2018-12-31","93497622000.0000","0.0851"
"000039","2019-12-31","85815341000.0000","0.0467"
"000039","2020-12-31","94159083000.0000","0.1104"
"000039","2021-12-31","163695980000.0000","0.1509"
"000039","2022-12-31","141536654000.0000","0.0769"
"000040","2000-12-31","374323531.0000","0.0073"
"000040","2001-12-31","314770398.0000","-0.1237"
"000040","2002-12-31","230997781.0000","-0.2601"
"000040","2003-12-31","736527032.0000","0.0465"
"000040","2004-12-31","850792318.7200","0.0384"
"000040","2005-12-31","519913352.0100","0.0116"
"000040","2006-12-31","572307092.7000","0.0277"
"000040","2007-12-31","533090599.1000","0.0655"
"000040","2008-12-31","318848335.0300","-0.1250"
"000040","2009-12-31","696718259.5800","0.0510"
"000040","2010-12-31","777211705.9500","0.0973"
"000040","2011-12-31","817369601.4500","0.1503"
"000040","2012-12-31","860886746.1400","0.1805"
"000040","2013-12-31","815110766.0300","0.0851"
"000040","2014-12-31","1036534229.7000","0.0422"
"000040","2015-12-31","1665729176.0700","0.0478"
"000040","2016-12-31","3773501705.5400","0.0285"
"000040","2017-12-31","8131025319.7700","0.0479"
"000040","2018-12-31","8676289465.1400","0.0862"
"000040","2019-12-31","6805761615.7200","-0.0681"
"000040","2020-12-31","3471428437.9800","-0.0810"
"000040","2021-12-31","3876723009.5600","-0.0508"
"000040","2022-12-31","3036207794.7200","-0.0270"
"000042","2000-12-31","1442886552.4500","0.1050"
"000042","2001-12-31","1407580330.6600","0.0931"
"000042","2002-12-31","1764061516.2000","0.0535"
"000042","2003-12-31","1952061824.5900","0.0459"
"000042","2004-12-31","3487832008.1900","0.0094"
"000042","2005-12-31","1337970159.2600","0.0818"
"000042","2006-12-31","831042801.6900","0.0506"
"000042","2007-12-31","1082826665.7800","0.1159"
"000042","2008-12-31","1139237962.2800","0.0037"
"000042","2009-12-31","2040726693.7800","0.1402"
"000042","2010-12-31","1447342604.2400","0.1625"
"000042","2011-12-31","1916803020.1200","0.1299"
"000042","2012-12-31","2698263135.7500","0.1517"
"000042","2013-12-31","2212983840.3400","0.1359"
"000042","2014-12-31","3032802715.7600","0.0960"
"000042","2015-12-31","5047823963.4300","0.0897"
"000042","2016-12-31","8115755330.0900","0.0386"
"000042","2017-12-31","8654233826.3100","0.0956"
"000042","2018-12-31","7942112442.4500","0.0570"
"000042","2019-12-31","7213165825.6900","0.0859"
"000042","2020-12-31","10697019545.1700","0.0197"
"000042","2021-12-31","8676138938.3500","0.0080"
"000042","2022-12-31","7083041153.5200","0.0011"
"000043","2000-12-31","876758161.4400","0.0414"
"000043","2001-12-31","659549929.8800","-0.3559"
"000043","2002-12-31","1060764941.6600","0.1092"
"000043","2003-12-31","650302366.5300","0.1109"
"000043","2004-12-31","886638064.0400","0.1338"
"000043","2005-12-31","1367353441.2100","0.2138"
"000043","2006-12-31","1408948469.5500","0.2406"
"000043","2007-12-31","2262535300.7400","0.2330"
"000043","2008-12-31","1796852589.0000","0.0136"
"000043","2009-12-31","1751740418.2100","0.0489"
"000043","2010-12-31","3919346217.4300","0.1331"
"000043","2011-12-31","3705924862.2100","0.1738"
"000043","2012-12-31","4185324358.7400","0.1171"
"000043","2013-12-31","6224573653.6500","0.1226"
"000043","2014-12-31","6226241818.1100","0.1160"
"000043","2015-12-31","5518758979.9000","0.0838"
"000043","2016-12-31","6322693627.1100","0.0291"
"000043","2017-12-31","5893494037.9300","-0.0074"
"000043","2018-12-31","6655646451.6900","0.1738"
"000045","2000-12-31","292896328.3600","0.0922"
"000045","2001-12-31","343884245.8700","0.0799"
"000045","2002-12-31","457479654.4700","0.0023"
"000045","2003-12-31","451964672.4700","0.0876"
"000045","2004-12-31","448392704.1300","0.0835"
"000045","2005-12-31","392060278.4300","0.0702"
"000045","2006-12-31","555783680.8700","0.0298"
"000045","2007-12-31","489270085.7300","0.0270"
"000045","2008-12-31","364153360.2600","0.1025"
"000045","2009-12-31","488073309.5300","0.0835"
"000045","2010-12-31","637801565.4000","0.0443"
"000045","2011-12-31","712893557.2600","0.0360"
"000045","2012-12-31","845114483.3800","-0.0606"
"000045","2013-12-31","1131098580.3700","0.0262"
"000045","2014-12-31","1210952548.5700","-0.0506"
"000045","2015-12-31","1226746791.6200","0.0039"
"000045","2016-12-31","1198200216.4200","-0.0311"
"000045","2017-12-31","1475545719.7200","0.0212"
"000045","2018-12-31","1272356771.3400","-0.0178"
"000045","2019-12-31","2158184855.7100","-0.0051"
"000045","2020-12-31","2108964687.8000","0.0112"
"000045","2021-12-31","2293747892.0600","0.0191"
"000045","2022-12-31","2837988264.3600","0.0280"
"000046","2000-12-31","275170592.0700","0.0679"
"000046","2001-12-31","345280127.1700","0.0638"
"000046","2002-12-31","461318808.3000","0.0402"
"000046","2003-12-31","576042941.6300","0.0426"
"000046","2004-12-31","1001936767.8900","0.0755"
"000046","2005-12-31","553084125.3500","0.0572"
"000046","2006-12-31","1337697504.4500","0.1030"
"000046","2007-12-31","4162671982.2500","0.1666"
"000046","2008-12-31","1419547881.2800","0.0324"
"000046","2009-12-31","2378997770.2400","0.0441"
"000046","2010-12-31","1625136990.9200","0.0137"
"000046","2011-12-31","2002691826.4600","0.0292"
"000046","2012-12-31","4445401043.9600","0.0893"
"000046","2013-12-31","5937506858.9900","0.1267"
"000046","2014-12-31","7615852505.0000","0.1502"
"000046","2015-12-31","13751098093.9600","0.1922"
"000046","2016-12-31","24670534835.1600","0.1526"
"000046","2017-12-31","16876338974.6300","0.1181"
"000046","2018-12-31","12404075874.6700","0.0369"
"000046","2019-12-31","12501927481.7900","0.0464"
"000046","2020-12-31","14056819178.9700","-0.1387"
"000046","2021-12-31","14922802783.7900","-0.5369"
"000046","2022-12-31","13070560026.2500","-1.8124"
"000047","2000-12-31","75845156.6900","-0.7317"
"000047","2001-12-31","",""
"000048","2000-12-31","937695288.0000","-0.7430"
"000048","2001-12-31","814193974.0000","-0.5671"
"000048","2002-12-31","889413377.0000","0.1665"
"000048","2003-12-31","856230237.8300","0.1142"
"000048","2004-12-31","975818028.4700","0.1408"
"000048","2005-12-31","786666267.4400","0.0844"
