"Markettype","Trddt","Dretmdeq"
"1","2020-09-11","0.010449"
"16","2020-09-11","0.025384"
"64","2020-09-11","0.003287"
"2","2020-09-14","-0.000934"
"8","2020-09-14","0.001757"
"32","2020-09-14","0.020881"
"4","2020-09-14","0.007358"
"1","2020-09-14","0.006068"
"16","2020-09-14","0.047485"
"64","2020-09-14","0.011379"
"2","2020-09-15","-0.002840"
"32","2020-09-15","0.010099"
"8","2020-09-15","0.006672"
"4","2020-09-15","0.002682"
"1","2020-09-15","0.003231"
"16","2020-09-15","0.002741"
"64","2020-09-15","0.000056"
"2","2020-09-16","-0.000873"
"8","2020-09-16","0.000157"
"32","2020-09-16","-0.001067"
"4","2020-09-16","-0.006473"
"1","2020-09-16","-0.003524"
"16","2020-09-16","-0.000173"
"64","2020-09-16","-0.001737"
"2","2020-09-17","-0.002073"
"8","2020-09-17","0.000773"
"32","2020-09-17","0.042316"
"4","2020-09-17","0.001164"
"1","2020-09-17","0.001175"
"16","2020-09-17","0.016960"
"64","2020-09-17","0.005841"
"2","2020-09-18","0.011224"
"8","2020-09-18","0.006531"
"32","2020-09-18","0.006478"
"4","2020-09-18","0.015340"
"1","2020-09-18","0.015619"
"16","2020-09-18","0.004969"
"64","2020-09-18","0.006295"
"2","2020-09-21","0.001011"
"8","2020-09-21","-0.003269"
"32","2020-09-21","0.003142"
"4","2020-09-21","-0.000389"
"1","2020-09-21","-0.001316"
"16","2020-09-21","-0.001640"
"64","2020-09-21","-0.003483"
"2","2020-09-22","-0.011481"
"8","2020-09-22","-0.004619"
"32","2020-09-22","0.001294"
"4","2020-09-22","-0.013850"
"1","2020-09-22","-0.014241"
"16","2020-09-22","-0.017275"
"64","2020-09-22","-0.009182"
"2","2020-09-23","0.003242"
"8","2020-09-23","0.004487"
"32","2020-09-23","0.023908"
"4","2020-09-23","0.003774"
"1","2020-09-23","0.004135"
"16","2020-09-23","0.016161"
"64","2020-09-23","-0.003051"
"2","2020-09-24","-0.014932"
"8","2020-09-24","-0.007529"
"32","2020-09-24","-0.025878"
"4","2020-09-24","-0.023416"
"1","2020-09-24","-0.022200"
"16","2020-09-24","-0.028452"
"64","2020-09-24","-0.014101"
"2","2020-09-25","0.002394"
"8","2020-09-25","-0.004222"
"32","2020-09-25","-0.018319"
"4","2020-09-25","-0.002804"
"1","2020-09-25","-0.004127"
"16","2020-09-25","-0.008372"
"64","2020-09-25","-0.002145"
"2","2020-09-28","-0.021319"
"8","2020-09-28","-0.002783"
"32","2020-09-28","0.021445"
"4","2020-09-28","-0.012955"
"1","2020-09-28","-0.010835"
"16","2020-09-28","-0.017574"
"64","2020-09-28","-0.005698"
"2","2020-09-29","0.012690"
"8","2020-09-29","0.005209"
"32","2020-09-29","0.016854"
"4","2020-09-29","0.006586"
"1","2020-09-29","0.004655"
"16","2020-09-29","0.012265"
"64","2020-09-29","0.003301"
"2","2020-09-30","-0.001766"
"8","2020-09-30","0.001157"
"32","2020-09-30","0.004214"
"4","2020-09-30","-0.002494"
"1","2020-09-30","-0.002669"
"16","2020-09-30","-0.000365"
"64","2020-09-30","0.010195"
"2","2020-10-09","0.012499"
"8","2020-10-09","0.005278"
"32","2020-10-09","0.034433"
"4","2020-10-09","0.028328"
"1","2020-10-09","0.024367"
"16","2020-10-09","0.042016"
"64","2020-10-09","0.038535"
"2","2020-10-12","0.020595"
"8","2020-10-12","0.008031"
"32","2020-10-12","0.031515"
"4","2020-10-12","0.026218"
"1","2020-10-12","0.024489"
"16","2020-10-12","0.046337"
"64","2020-10-12","0.038547"
"2","2020-10-13","-0.002475"
"8","2020-10-13","0.000784"
"32","2020-10-13","0.003842"
"4","2020-10-13","0.000799"
"1","2020-10-13","0.001379"
"16","2020-10-13","0.012545"
"64","2020-10-13","0.029679"
"2","2020-10-14","-0.011578"
"8","2020-10-14","-0.004981"
"32","2020-10-14","-0.006657"
"4","2020-10-14","-0.007692"
"1","2020-10-14","-0.005269"
"16","2020-10-14","-0.001612"
"64","2020-10-14","0.010775"
"2","2020-10-15","-0.003047"
"8","2020-10-15","-0.004044"
"32","2020-10-15","-0.013922"
"4","2020-10-15","-0.006639"
"1","2020-10-15","-0.004949"
"16","2020-10-15","-0.009055"
"64","2020-10-15","-0.017202"
"2","2020-10-16","0.000799"
"8","2020-10-16","0.000418"
"32","2020-10-16","0.006078"
"4","2020-10-16","-0.001432"
"1","2020-10-16","0.001218"
"16","2020-10-16","0.012666"
"64","2020-10-16","0.002100"
"2","2020-10-19","-0.004352"
"8","2020-10-19","-0.001700"
"32","2020-10-19","-0.011111"
"4","2020-10-19","-0.004625"
"1","2020-10-19","-0.005428"
"16","2020-10-19","-0.002318"
"64","2020-10-19","0.010769"
"2","2020-10-20","0.004452"
"8","2020-10-20","-0.000333"
"32","2020-10-20","0.006741"
"4","2020-10-20","0.007176"
"1","2020-10-20","0.007478"
"16","2020-10-20","0.023062"
"64","2020-10-20","-0.003611"
"2","2020-10-21","-0.007622"
"8","2020-10-21","-0.007358"
"32","2020-10-21","-0.015712"
"4","2020-10-21","-0.010631"
"1","2020-10-21","-0.008266"
"16","2020-10-21","-0.015406"
"64","2020-10-21","-0.007576"
"2","2020-10-22","0.001927"
"8","2020-10-22","-0.000610"
"32","2020-10-22","-0.004207"
"4","2020-10-22","-0.004743"
"1","2020-10-22","-0.004444"
"16","2020-10-22","0.002689"
"64","2020-10-22","0.003523"
"2","2020-10-23","-0.013824"
"8","2020-10-23","-0.004466"
"32","2020-10-23","-0.020546"
"4","2020-10-23","-0.011465"
"1","2020-10-23","-0.010755"
"16","2020-10-23","-0.016844"
"64","2020-10-23","-0.002448"
"2","2020-10-26","-0.007663"
"8","2020-10-26","-0.006572"
"32","2020-10-26","0.013215"
"4","2020-10-26","0.000068"
"1","2020-10-26","-0.002863"
"16","2020-10-26","0.013962"
"64","2020-10-26","-0.015845"
"2","2020-10-27","0.000036"
"8","2020-10-27","-0.000737"
"32","2020-10-27","0.014120"
"4","2020-10-27","0.000144"
"1","2020-10-27","-0.000050"
"16","2020-10-27","0.000241"
"64","2020-10-27","-0.000099"
"2","2020-10-28","0.001469"
"8","2020-10-28","0.002869"
"32","2020-10-28","0.002410"
"4","2020-10-28","0.001203"
"1","2020-10-28","0.001316"
"16","2020-10-28","0.004094"
"64","2020-10-28","-0.004485"
"2","2020-10-29","-0.002188"
"8","2020-10-29","-0.001888"
"32","2020-10-29","-0.000581"
"4","2020-10-29","-0.002065"
"1","2020-10-29","-0.001751"
"16","2020-10-29","0.005203"
"64","2020-10-29","-0.003578"
"2","2020-10-30","-0.014287"
"8","2020-10-30","-0.016149"
"32","2020-10-30","-0.016497"
"4","2020-10-30","-0.023994"
"1","2020-10-30","-0.021662"
"16","2020-10-30","-0.038726"
"64","2020-10-30","-0.013198"
"2","2020-11-02","-0.023636"
"8","2020-11-02","-0.000430"
"32","2020-11-02","-0.007665"
"4","2020-11-02","-0.001444"
"1","2020-11-02","-0.002974"
"16","2020-11-02","0.013648"
"64","2020-11-02","-0.015980"
"2","2020-11-03","0.011207"
"8","2020-11-03","0.008027"
"32","2020-11-03","0.033577"
"4","2020-11-03","0.019097"
"1","2020-11-03","0.018033"
"16","2020-11-03","0.022851"
"64","2020-11-03","0.001645"
"2","2020-11-04","-0.009885"
"8","2020-11-04","-0.002648"
"32","2020-11-04","0.000673"
"4","2020-11-04","-0.001790"
"1","2020-11-04","-0.000436"
"16","2020-11-04","-0.005356"
"64","2020-11-04","-0.001096"
"2","2020-11-05","0.017148"
"8","2020-11-05","0.008203"
"32","2020-11-05","0.014197"
"4","2020-11-05","0.017350"
"1","2020-11-05","0.016096"
"16","2020-11-05","0.026564"
"64","2020-11-05","0.009477"
"2","2020-11-06","-0.000408"
"8","2020-11-06","-0.005663"
"32","2020-11-06","-0.011980"
"4","2020-11-06","-0.005381"
"1","2020-11-06","-0.002597"
"16","2020-11-06","-0.024537"
"64","2020-11-06","-0.002436"
"2","2020-11-09","0.020312"
"8","2020-11-09","0.006432"
"32","2020-11-09","0.054649"
"4","2020-11-09","0.018293"
"1","2020-11-09","0.018036"
"16","2020-11-09","0.029755"
"64","2020-11-09","0.005349"
"2","2020-11-10","-0.000807"
"32","2020-11-10","-0.013502"
"8","2020-11-10","-0.003349"
"4","2020-11-10","-0.007615"
"1","2020-11-10","-0.005447"
"16","2020-11-10","-0.016114"
"64","2020-11-10","-0.011274"
"2","2020-11-11","-0.001526"
"8","2020-11-11","-0.002964"
"32","2020-11-11","-0.008242"
"4","2020-11-11","-0.007156"
"1","2020-11-11","-0.004216"
"16","2020-11-11","-0.028234"
"64","2020-11-11","-0.011180"
"2","2020-11-12","0.002124"
"32","2020-11-12","0.006304"
"8","2020-11-12","-0.005166"
"4","2020-11-12","0.003064"
"1","2020-11-12","0.002636"
"16","2020-11-12","-0.000982"
"64","2020-11-12","0.000085"
"2","2020-11-13","-0.000659"
"8","2020-11-13","-0.003441"
"32","2020-11-13","0.010374"
"4","2020-11-13","0.000738"
"1","2020-11-13","-0.002335"
"16","2020-11-13","0.001862"
"64","2020-11-13","-0.002529"
"2","2020-11-16","0.010389"
"8","2020-11-16","0.009546"
"32","2020-11-16","0.008943"
"4","2020-11-16","0.014352"
"1","2020-11-16","0.014517"
"16","2020-11-16","-0.003859"
"64","2020-11-16","0.001959"
"2","2020-11-17","-0.003579"
"8","2020-11-17","0.001930"
"32","2020-11-17","-0.010775"
"4","2020-11-17","-0.005314"
"1","2020-11-17","-0.002780"
"16","2020-11-17","-0.013047"
"64","2020-11-17","0.000753"
"2","2020-11-18","0.001365"
"8","2020-11-18","0.005906"
"32","2020-11-18","0.022555"
"4","2020-11-18","0.003606"
"1","2020-11-18","0.004247"
"16","2020-11-18","0.010910"
"64","2020-11-18","0.000459"
"2","2020-11-19","0.003972"
"8","2020-11-19","0.003487"
"32","2020-11-19","0.002323"
"4","2020-11-19","0.001802"
"1","2020-11-19","0.001304"
"16","2020-11-19","0.008188"
"64","2020-11-19","0.005816"
"2","2020-11-20","0.005417"
"8","2020-11-20","0.001912"
"32","2020-11-20","0.005762"
"4","2020-11-20","0.006485"
"1","2020-11-20","0.007675"
"16","2020-11-20","-0.000383"
"64","2020-11-20","0.005984"
"2","2020-11-23","0.002166"
"8","2020-11-23","0.002493"
"32","2020-11-23","-0.005278"
"4","2020-11-23","0.005340"
"1","2020-11-23","0.007083"
"16","2020-11-23","-0.001457"
"64","2020-11-23","-0.001791"
"2","2020-11-24","-0.007449"
"8","2020-11-24","-0.004043"
"32","2020-11-24","0.009176"
"4","2020-11-24","0.000094"
"1","2020-11-24","-0.000287"
"16","2020-11-24","-0.000958"
"64","2020-11-24","-0.007018"
"2","2020-11-25","-0.007333"
"8","2020-11-25","0.001000"
"32","2020-11-25","-0.014930"
"4","2020-11-25","-0.012302"
"1","2020-11-25","-0.011950"
"16","2020-11-25","-0.015067"
"64","2020-11-25","-0.004386"
"2","2020-11-26","-0.002553"
"8","2020-11-26","0.008195"
"32","2020-11-26","-0.008609"
"4","2020-11-26","-0.004166"
"1","2020-11-26","-0.001921"
"16","2020-11-26","-0.007047"
"64","2020-11-26","-0.000394"
"2","2020-11-27","-0.003841"
"8","2020-11-27","0.009168"
"32","2020-11-27","-0.002905"
"4","2020-11-27","0.000260"
"1","2020-11-27","0.002634"
"16","2020-11-27","-0.004190"
"64","2020-11-27","0.009348"
"2","2020-11-30","-0.030266"
"8","2020-11-30","0.007622"
"32","2020-11-30","0.000833"
"4","2020-11-30","-0.002626"
"1","2020-11-30","-0.002858"
"16","2020-11-30","-0.002097"
"64","2020-11-30","0.036592"
"2","2020-12-01","0.003069"
"8","2020-12-01","0.016560"
"32","2020-12-01","0.013424"
"4","2020-12-01","0.012022"
"1","2020-12-01","0.011211"
"16","2020-12-01","0.017750"
"64","2020-12-01","0.056977"
"2","2020-12-02","0.012179"
"8","2020-12-02","0.010627"
"32","2020-12-02","0.012140"
"4","2020-12-02","0.002596"
"1","2020-12-02","0.002839"
"16","2020-12-02","0.004134"
"64","2020-12-02","-0.013524"
"2","2020-12-03","0.001353"
"8","2020-12-03","-0.001565"
"32","2020-12-03","-0.005777"
"4","2020-12-03","-0.001167"
"1","2020-12-03","-0.001219"
"16","2020-12-03","-0.001531"
"64","2020-12-03","-0.012039"
"2","2020-12-04","-0.000822"
"8","2020-12-04","-0.000518"
"32","2020-12-04","0.000243"
"4","2020-12-04","0.004369"
"1","2020-12-04","0.002293"
"16","2020-12-04","-0.000281"
"64","2020-12-04","0.005953"
"2","2020-12-07","0.000108"
"8","2020-12-07","-0.003526"
"32","2020-12-07","0.005010"
"4","2020-12-07","-0.003567"
"1","2020-12-07","-0.004714"
"16","2020-12-07","-0.001705"
"64","2020-12-07","-0.006251"
"2","2020-12-08","-0.008605"
"8","2020-12-08","-0.001676"
"32","2020-12-08","-0.004835"
"4","2020-12-08","-0.001867"
"1","2020-12-08","-0.001226"
"16","2020-12-08","-0.000882"
"64","2020-12-08","-0.010596"
"2","2020-12-09","-0.007066"
"8","2020-12-09","-0.005518"
"32","2020-12-09","-0.023121"
"4","2020-12-09","-0.018582"
"1","2020-12-09","-0.015144"
"16","2020-12-09","-0.022887"
"64","2020-12-09","-0.012185"
"2","2020-12-10","0.002500"
"8","2020-12-10","0.002680"
"32","2020-12-10","-0.000322"
"4","2020-12-10","-0.001787"
"1","2020-12-10","0.000656"
"16","2020-12-10","0.000290"
"64","2020-12-10","0.001319"
"2","2020-12-11","-0.013306"
"8","2020-12-11","-0.010715"
"32","2020-12-11","-0.008702"
"4","2020-12-11","-0.015847"
"1","2020-12-11","-0.013748"
"16","2020-12-11","-0.020530"
"64","2020-12-11","-0.017316"
"2","2020-12-14","0.005115"
"8","2020-12-14","0.000977"
"32","2020-12-14","0.011892"
"4","2020-12-14","0.004832"
"1","2020-12-14","0.005206"
"16","2020-12-14","0.012640"
"64","2020-12-14","-0.008518"
"2","2020-12-15","-0.005643"
"8","2020-12-15","0.000854"
"32","2020-12-15","0.003253"
"4","2020-12-15","-0.001312"
"1","2020-12-15","-0.000400"
"16","2020-12-15","-0.001547"
"64","2020-12-15","-0.003378"
"2","2020-12-16","-0.002676"
"8","2020-12-16","-0.002887"
"32","2020-12-16","0.004527"
"4","2020-12-16","-0.007937"
"1","2020-12-16","-0.007191"
"16","2020-12-16","-0.022240"
"64","2020-12-16","0.006407"
"2","2020-12-17","0.010803"
"8","2020-12-17","0.003904"
"32","2020-12-17","0.011185"
"4","2020-12-17","0.008267"
"1","2020-12-17","0.007863"
"16","2020-12-17","0.011051"
"64","2020-12-17","0.017570"
"2","2020-12-18","-0.001356"
"8","2020-12-18","0.002324"
"32","2020-12-18","-0.004152"
"4","2020-12-18","-0.001568"
"1","2020-12-18","-0.000478"
"16","2020-12-18","-0.012116"
"64","2020-12-18","0.008761"
"2","2020-12-21","0.008021"
"8","2020-12-21","0.007697"
"32","2020-12-21","0.021566"
"4","2020-12-21","0.009440"
"1","2020-12-21","0.008521"
"16","2020-12-21","0.013979"
"64","2020-12-21","0.034389"
"2","2020-12-22","-0.012835"
"8","2020-12-22","-0.012020"
"32","2020-12-22","-0.018789"
"4","2020-12-22","-0.019250"
"1","2020-12-22","-0.018747"
"16","2020-12-22","-0.021409"
"64","2020-12-22","-0.014543"
"8","2020-12-23","0.003323"
"32","2020-12-23","0.002793"
"2","2020-12-23","0.004486"
"4","2020-12-23","0.003484"
"1","2020-12-23","0.005145"
"16","2020-12-23","0.005307"
"64","2020-12-23","-0.003228"
"8","2020-12-24","-0.005126"
"32","2020-12-24","-0.023393"
"2","2020-12-24","-0.005924"
"4","2020-12-24","-0.016910"
"1","2020-12-24","-0.014530"
"16","2020-12-24","-0.025478"
"64","2020-12-24","-0.013430"
"2","2020-12-25","0.010561"
"8","2020-12-25","0.003664"
"32","2020-12-25","0.012329"
"4","2020-12-25","0.010663"
"1","2020-12-25","0.010187"
"16","2020-12-25","0.008758"
"64","2020-12-25","-0.002049"
"2","2020-12-28","-0.007834"
"8","2020-12-28","0.000823"
"32","2020-12-28","-0.020526"
"4","2020-12-28","-0.007799"
"1","2020-12-28","-0.006927"
"16","2020-12-28","-0.020309"
"64","2020-12-28","-0.009293"
"2","2020-12-29","0.000483"
"8","2020-12-29","-0.003535"
"32","2020-12-29","-0.002259"
"4","2020-12-29","-0.001602"
"1","2020-12-29","-0.004827"
"16","2020-12-29","0.000758"
"64","2020-12-29","-0.004822"
"2","2020-12-30","0.006321"
"8","2020-12-30","0.003620"
"32","2020-12-30","0.026169"
"4","2020-12-30","0.004780"
"1","2020-12-30","0.005319"
"16","2020-12-30","0.002756"
"64","2020-12-30","0.001852"
"2","2020-12-31","0.010454"
"8","2020-12-31","0.006935"
"32","2020-12-31","0.030644"
"1","2020-12-31","0.011658"
"4","2020-12-31","0.012638"
"16","2020-12-31","0.020646"
"64","2020-12-31","0.003816"
"2","2021-01-04","0.019839"
"8","2021-01-04","0.009562"
"4","2021-01-04","0.013851"
"32","2021-01-04","0.024576"
"1","2021-01-04","0.011567"
"16","2021-01-04","0.019773"
"64","2021-01-04","0.003993"
"2","2021-01-05","-0.001364"
"8","2021-01-05","-0.002618"
"4","2021-01-05","-0.000856"
"32","2021-01-05","0.004954"
"1","2021-01-05","-0.000064"
"16","2021-01-05","-0.002338"
"64","2021-01-05","-0.003943"
"2","2021-01-06","-0.008497"
"8","2021-01-06","-0.002410"
"4","2021-01-06","-0.010495"
"32","2021-01-06","-0.021406"
"1","2021-01-06","-0.008547"
"16","2021-01-06","-0.018743"
"64","2021-01-06","-0.004492"
"2","2021-01-07","-0.001957"
"8","2021-01-07","-0.005965"
"4","2021-01-07","-0.021882"
"32","2021-01-07","-0.027794"
"1","2021-01-07","-0.019179"
"16","2021-01-07","-0.035258"
"64","2021-01-07","-0.020071"
"2","2021-01-08","0.010023"
"8","2021-01-08","0.000043"
"4","2021-01-08","-0.000928"
"32","2021-01-08","-0.008634"
"1","2021-01-08","-0.001593"
"16","2021-01-08","0.002070"
"64","2021-01-08","-0.013460"
"2","2021-01-11","-0.006558"
"8","2021-01-11","-0.009146"
"4","2021-01-11","-0.020918"
"32","2021-01-11","-0.020034"
"1","2021-01-11","-0.022134"
"16","2021-01-11","-0.026868"
"64","2021-01-11","-0.021389"
"2","2021-01-12","0.003420"
"8","2021-01-12","-0.000880"
"4","2021-01-12","0.009307"
"32","2021-01-12","0.004264"
"1","2021-01-12","0.009117"
"16","2021-01-12","0.004477"
"64","2021-01-12","0.002147"
"2","2021-01-13","-0.002028"
"8","2021-01-13","-0.001837"
"4","2021-01-13","-0.013065"
"32","2021-01-13","-0.020829"
"1","2021-01-13","-0.011314"
"16","2021-01-13","-0.022723"
"64","2021-01-13","0.000423"
"2","2021-01-14","0.001070"
"8","2021-01-14","-0.003495"
"4","2021-01-14","0.002058"
"32","2021-01-14","0.033291"
"1","2021-01-14","0.000826"
"16","2021-01-14","0.007205"
"64","2021-01-14","0.004800"
"2","2021-01-15","0.003618"
"8","2021-01-15","0.000955"
"4","2021-01-15","0.011045"
"32","2021-01-15","0.016857"
"1","2021-01-15","0.009455"
"16","2021-01-15","0.024599"
"64","2021-01-15","0.003993"
"2","2021-01-18","0.007499"
"8","2021-01-18","0.009165"
"4","2021-01-18","0.014130"
"32","2021-01-18","0.013683"
"1","2021-01-18","0.013471"
"16","2021-01-18","0.021915"
"64","2021-01-18","0.014198"
"2","2021-01-19","0.001580"
"8","2021-01-19","0.007313"
"4","2021-01-19","0.003473"
"32","2021-01-19","0.006847"
"1","2021-01-19","0.002638"
"16","2021-01-19","0.008273"
"64","2021-01-19","0.009492"
"2","2021-01-20","0.004241"
"8","2021-01-20","0.006042"
"4","2021-01-20","0.002566"
"32","2021-01-20","0.009417"
"1","2021-01-20","0.003368"
"16","2021-01-20","0.008997"
"64","2021-01-20","0.026261"
"2","2021-01-21","0.002849"
"8","2021-01-21","-0.000662"
"4","2021-01-21","0.007401"
"32","2021-01-21","0.006236"
"1","2021-01-21","0.006888"
"16","2021-01-21","0.010283"
"64","2021-01-21","0.028487"
"2","2021-01-22","-0.003801"
"8","2021-01-22","-0.005940"
"4","2021-01-22","-0.009994"
"32","2021-01-22","0.005949"
"1","2021-01-22","-0.009135"
"16","2021-01-22","-0.007188"
"64","2021-01-22","0.028856"
"2","2021-01-25","-0.012986"
"8","2021-01-25","-0.015503"
"4","2021-01-25","-0.014346"
"32","2021-01-25","-0.002002"
"1","2021-01-25","-0.010812"
"16","2021-01-25","-0.021604"
"64","2021-01-25","0.011820"
"2","2021-01-26","-0.006905"
"8","2021-01-26","-0.011130"
"4","2021-01-26","-0.008036"
"32","2021-01-26","-0.007820"
"1","2021-01-26","-0.007400"
"16","2021-01-26","-0.008786"
"64","2021-01-26","-0.016986"
"2","2021-01-27","0.004703"
"8","2021-01-27","0.010112"
"4","2021-01-27","0.002055"
"32","2021-01-27","-0.000484"
"16","2021-01-27","0.003754"
"1","2021-01-27","0.002631"
"64","2021-01-27","-0.010291"
"2","2021-01-28","-0.010757"
"8","2021-01-28","-0.009058"
"4","2021-01-28","-0.010941"
"32","2021-01-28","-0.012437"
"16","2021-01-28","-0.012668"
"1","2021-01-28","-0.013301"
"64","2021-01-28","-0.009754"
"2","2021-01-29","-0.009341"
"8","2021-01-29","-0.006494"
"4","2021-01-29","-0.013600"
"32","2021-01-29","-0.016095"
"16","2021-01-29","-0.014987"
"1","2021-01-29","-0.013664"
"64","2021-01-29","0.002929"
"2","2021-02-01","-0.018014"
"8","2021-02-01","-0.005452"
"4","2021-02-01","0.002595"
"32","2021-02-01","0.039272"
"16","2021-02-01","0.009500"
"1","2021-02-01","0.004450"
"64","2021-02-01","0.010103"
"2","2021-02-02","-0.011332"
"8","2021-02-02","0.003816"
"4","2021-02-02","0.004218"
"32","2021-02-02","-0.000540"
"16","2021-02-02","-0.002316"
"1","2021-02-02","0.003427"
"64","2021-02-02","-0.001291"
"2","2021-02-03","-0.008421"
"8","2021-02-03","-0.007016"
"4","2021-02-03","-0.011796"
"32","2021-02-03","-0.024422"
"16","2021-02-03","-0.014987"
"1","2021-02-03","-0.012207"
"64","2021-02-03","-0.017786"
"2","2021-02-04","-0.010486"
"8","2021-02-04","-0.008921"
"4","2021-02-04","-0.017886"
"32","2021-02-04","-0.025111"
"16","2021-02-04","-0.021452"
"1","2021-02-04","-0.015366"
"64","2021-02-04","-0.016473"
"2","2021-02-05","-0.004409"
"8","2021-02-05","0.002096"
"4","2021-02-05","-0.009812"
"32","2021-02-05","-0.021168"
"16","2021-02-05","-0.020993"
"1","2021-02-05","-0.008872"
"64","2021-02-05","-0.003198"
"2","2021-02-08","0.005447"
"8","2021-02-08","0.008803"
"4","2021-02-08","0.004257"
"32","2021-02-08","0.007623"
"16","2021-02-08","-0.002806"
"1","2021-02-08","0.003342"
"64","2021-02-08","-0.012057"
"2","2021-02-09","0.023550"
"8","2021-02-09","0.015334"
"4","2021-02-09","0.016890"
"32","2021-02-09","0.022927"
"16","2021-02-09","0.028075"
"1","2021-02-09","0.017248"
"64","2021-02-09","0.011920"
"2","2021-02-10","0.003921"
"8","2021-02-10","0.015198"
"4","2021-02-10","0.007327"
"32","2021-02-10","0.017308"
"16","2021-02-10","0.014695"
"1","2021-02-10","0.006711"
"64","2021-02-10","0.012568"
