"Indexcd","Trddt","Clsindex"
"000001","2007-05-30","4053.088"
"000001","2007-05-31","4109.654"
"000001","2007-06-01","4000.742"
"000001","2007-06-04","3670.401"
"000001","2007-06-05","3767.101"
"000001","2007-06-06","3776.317"
"000001","2007-06-07","3890.803"
"000001","2007-06-08","3913.135"
"000001","2007-06-11","3995.680"
"000001","2007-06-12","4072.138"
"000001","2007-06-13","4176.480"
"000001","2007-06-14","4115.209"
"000001","2007-06-15","4132.869"
"000001","2007-06-18","4253.348"
"000001","2007-06-19","4269.524"
"000001","2007-06-20","4181.323"
"000001","2007-06-21","4230.823"
"000001","2007-06-22","4091.445"
"000001","2007-06-25","3941.081"
"000001","2007-06-26","3973.371"
"000001","2007-06-27","4078.599"
"000001","2007-06-28","3914.204"
"000001","2007-06-29","3820.703"
"000001","2007-07-02","3836.294"
"000001","2007-07-03","3899.724"
"000001","2007-07-04","3816.165"
"000001","2007-07-05","3615.872"
"000001","2007-07-06","3781.348"
"000001","2007-07-09","3883.216"
"000001","2007-07-10","3853.021"
"000001","2007-07-11","3865.723"
"000001","2007-07-12","3915.991"
"000001","2007-07-13","3914.395"
"000001","2007-07-16","3821.916"
"000001","2007-07-17","3896.191"
"000001","2007-07-18","3930.060"
"000001","2007-07-19","3912.941"
"000001","2007-07-20","4058.853"
"000001","2007-07-23","4213.361"
"000001","2007-07-24","4210.329"
"000001","2007-07-25","4323.966"
"000001","2007-07-26","4346.458"
"000001","2007-07-27","4345.357"
"000001","2007-07-30","4440.769"
"000001","2007-07-31","4471.032"
"000001","2007-08-01","4300.563"
"000001","2007-08-02","4407.730"
"000001","2007-08-03","4560.774"
"000001","2007-08-06","4628.108"
"000001","2007-08-07","4651.225"
"000001","2007-08-08","4663.162"
"000001","2007-08-09","4754.095"
"000001","2007-08-10","4749.369"
"000001","2007-08-13","4820.064"
"000001","2007-08-14","4872.785"
"000001","2007-08-15","4869.883"
"000001","2007-08-16","4765.448"
"000001","2007-08-17","4656.574"
"000001","2007-08-20","4904.855"
"000001","2007-08-21","4955.207"
"000001","2007-08-22","4980.075"
"000001","2007-08-23","5032.494"
"000001","2007-08-24","5107.668"
"000001","2007-08-27","5150.118"
"000001","2007-08-28","5194.689"
"000001","2007-08-29","5109.427"
"000001","2007-08-30","5167.884"
"000001","2007-08-31","5218.825"
"000001","2007-09-03","5321.055"
"000001","2007-09-04","5294.045"
"000001","2007-09-05","5310.716"
"000001","2007-09-06","5393.660"
"000001","2007-09-07","5277.176"
"000001","2007-09-10","5355.287"
"000001","2007-09-11","5113.968"
"000001","2007-09-12","5172.627"
"000001","2007-09-13","5273.592"
"000001","2007-09-14","5312.182"
"000001","2007-09-17","5421.392"
"000001","2007-09-18","5425.208"
"000001","2007-09-19","5395.265"
"000001","2007-09-20","5470.065"
"000001","2007-09-21","5454.674"
"000001","2007-09-24","5485.013"
"000001","2007-09-25","5425.880"
"000001","2007-09-26","5338.520"
"000001","2007-09-27","5409.403"
"000001","2007-09-28","5552.301"
"000001","2007-10-08","5692.755"
"000001","2007-10-09","5715.892"
"000001","2007-10-10","5771.464"
"000001","2007-10-11","5913.230"
"000001","2007-10-12","5903.264"
"000001","2007-10-15","6030.086"
"000001","2007-10-16","6092.057"
"000001","2007-10-17","6036.281"
"000001","2007-10-18","5825.282"
"000001","2007-10-19","5818.047"
"000001","2007-10-22","5667.332"
"000001","2007-10-23","5773.387"
"000001","2007-10-24","5843.109"
"000001","2007-10-25","5562.394"
"000001","2007-10-26","5589.631"
"000001","2007-10-29","5747.997"
"000001","2007-10-30","5897.193"
"000001","2007-10-31","5954.765"
"000001","2007-11-01","5914.285"
"000001","2007-11-02","5777.809"
"000001","2007-11-05","5634.452"
"000001","2007-11-06","5536.569"
"000001","2007-11-07","5601.783"
"000001","2007-11-08","5330.023"
"000001","2007-11-09","5315.540"
"000001","2007-11-12","5187.735"
"000001","2007-11-13","5158.118"
"000001","2007-11-14","5412.694"
"000001","2007-11-15","5365.267"
"000001","2007-11-16","5316.274"
"000001","2007-11-19","5269.817"
"000001","2007-11-20","5293.703"
"000001","2007-11-21","5214.225"
"000001","2007-11-22","4984.161"
"000001","2007-11-23","5032.130"
"000001","2007-11-26","4958.849"
"000001","2007-11-27","4861.111"
"000001","2007-11-28","4803.394"
"000001","2007-11-29","5003.333"
"000001","2007-11-30","4871.778"
"000001","2007-12-03","4868.611"
"000001","2007-12-04","4915.889"
"000001","2007-12-05","5042.654"
"000001","2007-12-06","5035.073"
"000001","2007-12-07","5091.756"
"000001","2007-12-10","5161.919"
"000001","2007-12-11","5175.076"
"000001","2007-12-12","5095.543"
"000001","2007-12-13","4958.043"
"000001","2007-12-14","5007.911"
"000001","2007-12-17","4876.761"
"000001","2007-12-18","4836.174"
"000001","2007-12-19","4941.784"
"000001","2007-12-20","5043.535"
"000001","2007-12-21","5101.779"
"000001","2007-12-24","5234.262"
"000001","2007-12-25","5201.181"
"000001","2007-12-26","5233.351"
"000001","2007-12-27","5308.889"
"000001","2007-12-28","5261.563"
"000001","2008-01-02","5272.814"
"000001","2008-01-03","5319.861"
"000001","2008-01-04","5361.574"
"000001","2008-01-07","5393.343"
"000001","2008-01-08","5386.531"
"000001","2008-01-09","5435.807"
"000001","2008-01-10","5456.541"
"000001","2008-01-11","5484.677"
"000001","2008-01-14","5497.901"
"000001","2008-01-15","5443.791"
"000001","2008-01-16","5290.606"
"000001","2008-01-17","5151.626"
"000001","2008-01-18","5180.514"
"000001","2008-01-21","4914.435"
"000001","2008-01-22","4559.751"
"000001","2008-01-23","4703.047"
"000001","2008-01-24","4717.734"
"000001","2008-01-25","4761.688"
"000001","2008-01-28","4419.294"
"000001","2008-01-29","4457.944"
"000001","2008-01-30","4417.849"
"000001","2008-01-31","4383.393"
"000001","2008-02-01","4320.767"
"000001","2008-02-04","4672.170"
"000001","2008-02-05","4599.696"
"000001","2008-02-13","4490.721"
"000001","2008-02-14","4552.316"
"000001","2008-02-15","4497.127"
"000001","2008-02-18","4568.151"
"000001","2008-02-19","4664.295"
"000001","2008-02-20","4567.026"
"000001","2008-02-21","4527.177"
"000001","2008-02-22","4370.285"
"000001","2008-02-25","4192.533"
"000001","2008-02-26","4238.179"
"000001","2008-02-27","4334.047"
"000001","2008-02-28","4299.513"
"000001","2008-02-29","4348.543"
"000001","2008-03-03","4438.265"
"000001","2008-03-04","4335.446"
"000001","2008-03-05","4292.654"
"000001","2008-03-06","4360.986"
"000001","2008-03-07","4300.515"
"000001","2008-03-10","4146.299"
"000001","2008-03-11","4165.878"
"000001","2008-03-12","4070.116"
"000001","2008-03-13","3971.257"
"000001","2008-03-14","3962.673"
"000001","2008-03-17","3820.048"
"000001","2008-03-18","3668.897"
"000001","2008-03-19","3761.605"
"000001","2008-03-20","3804.054"
"000001","2008-03-21","3796.576"
"000001","2008-03-24","3626.188"
"000001","2008-03-25","3629.619"
"000001","2008-03-26","3606.857"
"000001","2008-03-27","3411.493"
"000001","2008-03-28","3580.146"
"000001","2008-03-31","3472.713"
"000001","2008-04-01","3329.162"
"000001","2008-04-02","3347.882"
"000001","2008-04-03","3446.244"
"000001","2008-04-07","3599.618"
"000001","2008-04-08","3612.539"
"000001","2008-04-09","3413.907"
"000001","2008-04-10","3471.743"
"000001","2008-04-11","3492.893"
"000001","2008-04-14","3296.672"
"000001","2008-04-15","3348.353"
"000001","2008-04-16","3291.599"
"000001","2008-04-17","3222.741"
"000001","2008-04-18","3094.668"
"000001","2008-04-21","3116.977"
"000001","2008-04-22","3147.793"
"000001","2008-04-23","3278.330"
"000001","2008-04-24","3583.028"
"000001","2008-04-25","3557.749"
"000001","2008-04-28","3474.722"
"000001","2008-04-29","3523.405"
"000001","2008-04-30","3693.106"
"000001","2008-05-05","3761.009"
"000001","2008-05-06","3733.503"
"000001","2008-05-07","3579.147"
"000001","2008-05-08","3656.839"
"000001","2008-05-09","3613.494"
"000001","2008-05-12","3626.982"
"000001","2008-05-13","3560.243"
"000001","2008-05-14","3657.432"
"000001","2008-05-15","3637.324"
"000001","2008-05-16","3624.233"
"000001","2008-05-19","3604.761"
"000001","2008-05-20","3443.162"
"000001","2008-05-21","3544.186"
"000001","2008-05-22","3485.630"
"000001","2008-05-23","3473.091"
"000001","2008-05-26","3364.544"
"000001","2008-05-27","3375.407"
"000001","2008-05-28","3459.026"
"000001","2008-05-29","3401.437"
"000001","2008-05-30","3433.354"
"000001","2008-06-02","3459.044"
"000001","2008-06-03","3436.398"
"000001","2008-06-04","3369.913"
"000001","2008-06-05","3351.645"
"000001","2008-06-06","3329.670"
"000001","2008-06-10","3072.333"
"000001","2008-06-11","3024.240"
"000001","2008-06-12","2957.532"
"000001","2008-06-13","2868.800"
"000001","2008-06-16","2874.103"
"000001","2008-06-17","2794.751"
"000001","2008-06-18","2941.115"
"000001","2008-06-19","2748.874"
"000001","2008-06-20","2831.736"
"000001","2008-06-23","2760.417"
"000001","2008-06-24","2803.019"
"000001","2008-06-25","2905.014"
"000001","2008-06-26","2901.850"
"000001","2008-06-27","2748.432"
"000001","2008-06-30","2736.103"
"000001","2008-07-01","2651.605"
"000001","2008-07-02","2651.725"
"000001","2008-07-03","2703.529"
"000001","2008-07-04","2669.892"
"000001","2008-07-07","2792.397"
"000001","2008-07-08","2814.947"
"000001","2008-07-09","2920.546"
"000001","2008-07-10","2875.450"
"000001","2008-07-11","2856.634"
"000001","2008-07-14","2878.256"
"000001","2008-07-15","2779.448"
"000001","2008-07-16","2705.867"
"000001","2008-07-17","2684.778"
"000001","2008-07-18","2778.367"
"000001","2008-07-21","2861.418"
"000001","2008-07-22","2846.117"
"000001","2008-07-23","2837.849"
"000001","2008-07-24","2910.292"
"000001","2008-07-25","2865.101"
"000001","2008-07-28","2903.012"
"000001","2008-07-29","2850.311"
"000001","2008-07-30","2836.668"
"000001","2008-07-31","2775.717"
"000001","2008-08-01","2801.817"
"000001","2008-08-04","2741.740"
"000001","2008-08-05","2690.746"
"000001","2008-08-06","2719.368"
"000001","2008-08-07","2727.577"
"000001","2008-08-08","2605.719"
"000001","2008-08-11","2470.074"
"000001","2008-08-12","2457.198"
"000001","2008-08-13","2446.297"
"000001","2008-08-14","2437.082"
"000001","2008-08-15","2450.610"
"000001","2008-08-18","2319.868"
"000001","2008-08-19","2344.469"
"000001","2008-08-20","2523.282"
"000001","2008-08-21","2431.716"
"000001","2008-08-22","2405.226"
"000001","2008-08-25","2413.374"
"000001","2008-08-26","2350.084"
"000001","2008-08-27","2342.147"
"000001","2008-08-28","2350.143"
"000001","2008-08-29","2397.369"
"000001","2008-09-01","2325.135"
"000001","2008-09-02","2304.891"
"000001","2008-09-03","2276.672"
"000001","2008-09-04","2277.411"
"000001","2008-09-05","2202.446"
"000001","2008-09-08","2143.421"
"000001","2008-09-09","2145.779"
"000001","2008-09-10","2150.759"
"000001","2008-09-11","2078.981"
"000001","2008-09-12","2079.673"
"000001","2008-09-16","1986.636"
"000001","2008-09-17","1929.047"
"000001","2008-09-18","1895.837"
"000001","2008-09-19","2075.091"
"000001","2008-09-22","2236.410"
"000001","2008-09-23","2201.510"
"000001","2008-09-24","2216.811"
"000001","2008-09-25","2297.501"
"000001","2008-09-26","2293.784"
"000001","2008-10-06","2173.738"
"000001","2008-10-07","2157.839"
"000001","2008-10-08","2092.224"
"000001","2008-10-09","2074.583"
"000001","2008-10-10","2000.572"
"000001","2008-10-13","2073.568"
"000001","2008-10-14","2017.321"
"000001","2008-10-15","1994.667"
"000001","2008-10-16","1909.941"
"000001","2008-10-17","1930.651"
"000001","2008-10-20","1974.006"
"000001","2008-10-21","1958.529"
"000001","2008-10-22","1895.822"
"000001","2008-10-23","1875.561"
"000001","2008-10-24","1839.621"
"000001","2008-10-27","1723.351"
"000001","2008-10-28","1771.821"
"000001","2008-10-29","1719.812"
"000001","2008-10-30","1763.607"
"000001","2008-10-31","1728.786"
"000001","2008-11-03","1719.774"
"000001","2008-11-04","1706.703"
"000001","2008-11-05","1760.609"
"000001","2008-11-06","1717.722"
"000001","2008-11-07","1747.713"
"000001","2008-11-10","1874.801"
"000001","2008-11-11","1843.607"
"000001","2008-11-12","1859.110"
"000001","2008-11-13","1927.613"
"000001","2008-11-14","1986.438"
"000001","2008-11-17","2030.485"
"000001","2008-11-18","1902.430"
"000001","2008-11-19","2017.474"
"000001","2008-11-20","1983.760"
"000001","2008-11-21","1969.389"
"000001","2008-11-24","1897.060"
"000001","2008-11-25","1888.715"
"000001","2008-11-26","1897.884"
"000001","2008-11-27","1917.861"
"000001","2008-11-28","1871.156"
"000001","2008-12-01","1894.615"
"000001","2008-12-02","1889.638"
"000001","2008-12-03","1965.414"
"000001","2008-12-04","2001.504"
"000001","2008-12-05","2018.656"
"000001","2008-12-08","2090.773"
"000001","2008-12-09","2037.740"
"000001","2008-12-10","2079.117"
"000001","2008-12-11","2031.681"
"000001","2008-12-12","1954.215"
"000001","2008-12-15","1964.374"
"000001","2008-12-16","1975.006"
"000001","2008-12-17","1976.819"
"000001","2008-12-18","2015.694"
"000001","2008-12-19","2018.463"
"000001","2008-12-22","1987.755"
"000001","2008-12-23","1897.225"
"000001","2008-12-24","1863.800"
"000001","2008-12-25","1852.419"
"000001","2008-12-26","1851.518"
"000001","2008-12-29","1850.480"
"000001","2008-12-30","1832.910"
"000001","2008-12-31","1820.805"
"000001","2009-01-05","1880.716"
"000001","2009-01-06","1937.145"
"000001","2009-01-07","1924.012"
"000001","2009-01-08","1878.181"
"000001","2009-01-09","1904.861"
"000001","2009-01-12","1900.347"
"000001","2009-01-13","1863.367"
"000001","2009-01-14","1928.869"
"000001","2009-01-15","1920.206"
"000001","2009-01-16","1954.438"
"000001","2009-01-19","1986.672"
"000001","2009-01-20","1994.107"
"000001","2009-01-21","1985.016"
"000001","2009-01-22","2004.951"
"000001","2009-01-23","1990.657"
"000001","2009-02-02","2011.683"
"000001","2009-02-03","2060.808"
"000001","2009-02-04","2107.749"
"000001","2009-02-05","2098.018"
"000001","2009-02-06","2181.239"
"000001","2009-02-09","2224.714"
"000001","2009-02-10","2265.161"
"000001","2009-02-11","2260.820"
"000001","2009-02-12","2248.091"
"000001","2009-02-13","2320.792"
"000001","2009-02-16","2389.387"
"000001","2009-02-17","2319.441"
"000001","2009-02-18","2209.862"
"000001","2009-02-19","2227.125"
"000001","2009-02-20","2261.478"
"000001","2009-02-23","2305.777"
"000001","2009-02-24","2200.654"
"000001","2009-02-25","2206.574"
"000001","2009-02-26","2121.251"
"000001","2009-02-27","2082.852"
"000001","2009-03-02","2093.447"
"000001","2009-03-03","2071.431"
"000001","2009-03-04","2198.107"
"000001","2009-03-05","2221.076"
"000001","2009-03-06","2193.007"
"000001","2009-03-09","2118.748"
"000001","2009-03-10","2158.568"
"000001","2009-03-11","2139.025"
"000001","2009-03-12","2133.881"
"000001","2009-03-13","2128.848"
"000001","2009-03-16","2153.291"
"000001","2009-03-17","2218.326"
"000001","2009-03-18","2223.725"
"000001","2009-03-19","2265.759"
"000001","2009-03-20","2281.087"
"000001","2009-03-23","2325.480"
"000001","2009-03-24","2338.420"
"000001","2009-03-25","2291.555"
"000001","2009-03-26","2361.704"
"000001","2009-03-27","2374.438"
"000001","2009-03-30","2358.040"
"000001","2009-03-31","2373.213"
"000001","2009-04-01","2408.017"
"000001","2009-04-02","2425.291"
"000001","2009-04-03","2419.778"
"000001","2009-04-07","2439.182"
"000001","2009-04-08","2347.385"
"000001","2009-04-09","2379.876"
"000001","2009-04-10","2444.226"
"000001","2009-04-13","2513.701"
"000001","2009-04-14","2527.181"
"000001","2009-04-15","2536.056"
"000001","2009-04-16","2534.134"
"000001","2009-04-17","2503.935"
"000001","2009-04-20","2557.456"
"000001","2009-04-21","2535.828"
"000001","2009-04-22","2461.346"
"000001","2009-04-23","2463.954"
"000001","2009-04-24","2448.595"
"000001","2009-04-27","2405.348"
"000001","2009-04-28","2401.438"
"000001","2009-04-29","2468.192"
"000001","2009-04-30","2477.569"
"000001","2009-05-04","2559.911"
"000001","2009-05-05","2567.337"
"000001","2009-05-06","2592.520"
"000001","2009-05-07","2597.447"
"000001","2009-05-08","2625.645"
"000001","2009-05-11","2579.747"
"000001","2009-05-12","2618.172"
"000001","2009-05-13","2663.766"
"000001","2009-05-14","2639.887"
"000001","2009-05-15","2645.263"
"000001","2009-05-18","2652.779"
"000001","2009-05-19","2676.682"
"000001","2009-05-20","2651.414"
"000001","2009-05-21","2610.622"
"000001","2009-05-22","2597.601"
"000001","2009-05-25","2610.010"
"000001","2009-05-26","2588.575"
"000001","2009-05-27","2624.893"
"000001","2009-06-01","2721.280"
"000001","2009-06-02","2724.302"
"000001","2009-06-03","2778.589"
"000001","2009-06-04","2767.244"
"000001","2009-06-05","2753.891"
"000001","2009-06-08","2768.336"
"000001","2009-06-09","2787.887"
"000001","2009-06-10","2816.247"
"000001","2009-06-11","2797.320"
"000001","2009-06-12","2743.762"
"000001","2009-06-15","2789.549"
"000001","2009-06-16","2776.022"
"000001","2009-06-17","2810.123"
"000001","2009-06-18","2853.903"
"000001","2009-06-19","2880.492"
"000001","2009-06-22","2896.302"
"000001","2009-06-23","2892.697"
"000001","2009-06-24","2922.299"
"000001","2009-06-25","2925.046"
"000001","2009-06-26","2928.211"
"000001","2009-06-29","2975.314"
"000001","2009-06-30","2959.362"
"000001","2009-07-01","3008.150"
"000001","2009-07-02","3060.254"
"000001","2009-07-03","3088.367"
"000001","2009-07-06","3124.667"
"000001","2009-07-07","3089.450"
"000001","2009-07-08","3080.774"
"000001","2009-07-09","3123.035"
"000001","2009-07-10","3113.932"
"000001","2009-07-13","3080.556"
"000001","2009-07-14","3145.157"
"000001","2009-07-15","3188.551"
"000001","2009-07-16","3183.742"
"000001","2009-07-17","3189.741"
"000001","2009-07-20","3266.920"
"000001","2009-07-21","3213.206"
"000001","2009-07-22","3296.615"
"000001","2009-07-23","3328.490"
"000001","2009-07-24","3372.603"
"000001","2009-07-27","3435.212"
"000001","2009-07-28","3438.371"
"000001","2009-07-29","3266.432"
"000001","2009-07-30","3321.560"
"000001","2009-07-31","3412.062"
"000001","2009-08-03","3462.590"
"000001","2009-08-04","3471.442"
"000001","2009-08-05","3428.501"
"000001","2009-08-06","3356.330"
"000001","2009-08-07","3260.690"
"000001","2009-08-10","3249.760"
"000001","2009-08-11","3264.726"
"000001","2009-08-12","3112.719"
